title,description,org_link,link,pDate
"성주군, 코로나19 확산차단 마스크 배부",초중고 학생들의 개학에 맞춰 어린이용 마스크도 제작 배부하고 지속 제작을 통해 전 군민에게 1인 1마스크를 공급하므로써 <b>코르나</b>19 감염예방 및 황사먼지 예방 범군민 안심서비스를 추진할 예정이다.이병환...,http://www.ksmnews.co.kr/default/index_view_page.php?idx=285144&part_idx=285,http://www.ksmnews.co.kr/default/index_view_page.php?idx=285144&part_idx=285,2020-03-08 22:02:00
풍향계/ 황당무계(荒唐無稽),이동희 논설위원/강동대 교수 이동희 논설위원/강동대 교수 ［동양일보］ 한반도 전체가 <b>코르나</b>19로 들썩... <b>코르나</b>19는 아직도 지역적 감염이 심각하다. 한반도 전체로 확산될지 아니면 서서히 줄어들어 안정화 될지 알 수...,http://www.dynews.co.kr/news/articleView.html?idxno=492138,http://www.dynews.co.kr/news/articleView.html?idxno=492138,2020-03-08 19:54:00
[기고] 코로나19 유감(遺憾),'<b>코르나</b>19'로 대로의 자동차 행렬도 확연히 차이가 나 도시의 생명력을 잃어가고 있음을 충분히 짐작할 수 있었다. 한때 '코로나19' 31번 확진 환자로 인해 대구는 벌집을 쑤셔 놓은 듯 패닉 상태에 빠지는 등 위기감이...,https://news.imaeil.com/Satirical/2020030815392434462,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=088&aid=0000637311,2020-03-08 15:49:00
성주군 코로나19 확산차단 마스크 배부,앞으로 초중고 학생들의 개학에 맞춰 어린이용 마스크도 제작 배부하고 지속 제작을 통해 전 군민에게 1인 1마스크를 공급하므로써 <b>코르나</b>19 감염예방 및 황사먼지 예방 범군민 안심서비스를 추진할 예정이라고 밝혔다....,http://www.hidomin.com/news/articleView.html?idxno=415334,http://www.hidomin.com/news/articleView.html?idxno=415334,2020-03-08 14:24:00
"성주군, 코로나19 확산차단 마스크 배부",공급하므로써 <b>코르나</b>19 감염예방 및 황사먼지 예방 범군민 안심서비스를 추진할 예정이다. 이병환 성주군수는 &quot;추후 마스크가 확보 되는대로 군민들에게 추가 배부하고 지급 범위도 확대할 예정에 있으며 코로나19가...,http://www.nbnnews.co.kr/news/articleView.html?idxno=375814,http://www.nbnnews.co.kr/news/articleView.html?idxno=375814,2020-03-07 19:25:00
성주군 코로나19 확산차단 마스크 배부,공급하므로써 <b>코르나</b>19 감염예방 및 황사먼지 예방 범군민 안심서비스를 추진할 예정이다. 이병환 성주군수는 &quot;추후 마스크가 확보 되는대로 군민들에게 추가 배부하고 지급 범위도 확대할 예정에 있으며 코로나19가 더...,http://www.idaegu.co.kr/news/articleView.html?idxno=304247,http://www.idaegu.co.kr/news/articleView.html?idxno=304247,2020-03-07 12:34:00
"성주군, 코로나19 확산차단 마스크 배부",군은 앞으로 초중고 학생들의 개학에 맞춰 어린이용 마스크도 제작 배부하고 지속 제작을 통해 전 군민에게 1인 1마스크를 공급하므로써 <b>코르나</b>19 감염예방 및 황사먼지 예방 범군민 안심서비스를 추진할 예정이다....,http://www.anewsa.com/detail.php?number=2077858&thread=09r02,http://www.anewsa.com/detail.php?number=2077858&thread=09r02,2020-03-07 10:46:00
"서울변호사회, <b>코르나</b>19 종식에 대구 의사회와 간호사회에 성금 5000만원",서울지방변호사회(회장 박종우)는 6일 코로나19와 분투하고 있는 대구시의사회와 대구시간호사회를 위해 대구적십자사에 5000만원의 성금을 기탁했다고 밝혔다. 서울변호사회는 &quot;코로나19가 전국적으로 확산되면서 많은...,http://www.lawleader.co.kr/news/articleView.html?idxno=4106,http://www.lawleader.co.kr/news/articleView.html?idxno=4106,2020-03-06 18:34:00
삼성전자 구미공장 5번째 확진자 발생…40대 남성,방역당국은 A씨의 배우자와 자녀 2명에 대해서도 자가격리 조치와 함께 <b>코르나</b>19 검사를 진행 중이다. 구미시의 코로나19 확진자는 모두 51명으로 늘어났다. 앞서 삼성전자 구미공장에서는 지난달 22일 무선사업부의...,https://www.news1.kr/articles/?3865429,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004507547,2020-03-06 17:23:00
&quot;경기도내 학원들의 적극적인 협조를 촉구합니다&quot;,<b>코르나</b>19로부터 청소년들을 지키겠다는 행정과 교육의 공조 의지를 보인 것이다. 이재명 도지사와 이재정 도 교육감은 6일 경기도청에서 합동 브리핑을 열고 &quot;학원이 휴원에 동참해야 비로소...,http://www.sporbiz.co.kr/news/articleView.html?idxno=419930,http://www.sporbiz.co.kr/news/articleView.html?idxno=419930,2020-03-06 15:04:00
"종교 배경, 기독교의 예배 그리고 기도",요즈음 <b>코르나</b> 19 바이러스로 언론의 집중 공격을 당하고 있는 신천지교도 그 중의 하나다. '원수를 사랑하고 이웃 사랑하기는 네 몸처럼 하라'는 가르침을 뒷전이 되고 누가 더 진짜 하나님을 믿는가의 여부를 놓고 살인과...,http://www.newsfreezone.co.kr/news/articleView.html?idxno=219582,http://www.newsfreezone.co.kr/news/articleView.html?idxno=219582,2020-03-06 11:02:00
"(사설)안일했던 마스크 대책, 강력한 정책으로 만회하길","개인들도 <b>코르나</b>19 사태가 언제 끝날지 모르는 두려움 때문에 충분히 마스크를 확보하고 싶겠지만, 정부의 발표대로 일주일에 2개씩 구매할 수 있다면 완벽하게 만족할 수는 없겠지만, 현 상황을 받아들여야 할 것이다....",http://www.electimes.com/article.php?aid=1583392034195277022,http://www.electimes.com/article.php?aid=1583392034195277022,2020-03-06 09:24:00
지방자치 부족이 코로나19 대응 실패 불렀다,[사진=연합뉴스] [뉴스투데이=이상호 전문기자] ‘<b>코르나</b> 19’ 확진자의 폭증 속에 다수의 사망자를 내는 등 대응 실패가 지방자치 부족 때문이라는 지적이 나오고 있다. 지난 2015년 메르스사태 이후 박원순 서울시장 등 시...,https://www.news2day.co.kr/149223,https://www.news2day.co.kr/149223,2020-03-06 06:16:00
반올림 &quot;삼성만 보호 산업기술보호법 위헌 헌법소원&quot; 헌법재판소 심판대,매년 반올림은 이 날을 기해서 반도체ㆍ전자산업 산재사망 노동자들을 추모하는 행사를 시민사회와 함께 진행해 왔다&quot;며 &quot;하지만 올해는 (<b>코르나</b>19 등으로) 상황이 여의치 않아서 기자회견으로 갈음하게 됐다&quot;고 설명했다....,http://www.lawleader.co.kr/news/articleView.html?idxno=4100,http://www.lawleader.co.kr/news/articleView.html?idxno=4100,2020-03-05 19:16:00
해외 확진 급증하는데 입국제한 손 놓은 정부,이탈리아와 이란에서 신종 <b>코르나</b>바이러스 감염증(<b>코르나</b>19) 관련 확진자와 사망자가 폭증하는 가운데 우리 정부가 이 나라들에 대한 입국제한이나 교민보호 조치에는 사실상 손을 놓고 있어 우려가 확산되고 있다....,https://www.sedaily.com/NewsView/1Z02Y7H2J5,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=011&aid=0003705279,2020-03-05 16:07:00
"반값월세 첫 착한건물주, 치과원장 이영만 박사'","이번 <b>코르나</b> 독감 바이러스로 인해서 상권이 위축되자 이영만 원장은 세입자들과 고통을 나누고자 월세를 반액 50% 감액하는 결단을 통지하였다. 총 1,500여만원에 해당하는 금액으로 결코 적지 않다. 더구나 빌딩의...",http://www.nbnnews.co.kr/news/articleView.html?idxno=375240,http://www.nbnnews.co.kr/news/articleView.html?idxno=375240,2020-03-05 14:33:00
순천 영일택시 사납금 대폭 줄여 <b>코르나</b>19 극복,코로나19로 택시업계에도 찬바람이 불고 있다. 사납금을 채울 수 없는 상황에 이르러 운행 중단이 속출하는 가운데 순천시 한 택시 업체가 노사 상생 방안을 찾아 주위를 훈훈하게 하고 있다. 순천시 택시업계는 코로나19...,http://www.jndn.com/article.php?aid=1583385412296654107,http://www.jndn.com/article.php?aid=1583385412296654107,2020-03-05 14:20:00
"[나눔] &quot;<b>코르나</b>19 위기 극복하자&quot;...현대重, 단체헌혈로 위기 극복 동참",현대중공업 임직원들이 혈액 수급 위기 해소를 위해 다시 한 번 헌혈에 나섰다. 현대중공업은 대한적십자사 울산혈액원과 함께 5일과 6일 이틀간 사내에서 2차 단체헌혈을 진행한다. 이번 헌혈에는 현대중공업 외에...,http://www.newswatch.kr/news/articleView.html?idxno=28436,http://www.newswatch.kr/news/articleView.html?idxno=28436,2020-03-05 14:10:00
"문희상 국회의장, <b>코르나</b> '문재인 대통령 탄핵' 국민청원 법사위 회부",문희상 국회의장은 4일 국민동의청원을 통해 10만명의 동의를 받은 '문재인 대통령 탄핵'에 관한 청원을 법제사법위원회(법사위)에 회부했다. 지난 2월 28일 국회 홈페이지 '국민동의청원'에는 한OO씨의 '문재인 대통령...,http://www.lawleader.co.kr/news/articleView.html?idxno=4095,http://www.lawleader.co.kr/news/articleView.html?idxno=4095,2020-03-05 09:40:00
&quot;당연히 해야 할 일을 할 뿐입니다&quot; 환자 이송 위해 광주서 온 김경원 구급대...,"언제까지 대구에 머물지는 모르지만 떠나는 그 순간까지 한 사람의 환자라도 더 이송, 격리해 <b>코르나</b> 사태가 잦아지는데 일조하고 싶다고 강조했다. 김 구급대원은 “세월호 참사 때도 구조 활동에 참여하고 싶었는데...",http://news.heraldcorp.com/view.php?ud=20200305000105,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001644270,2020-03-05 09:33:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작","변창훈 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 되었으며, 앞으로도 학생들이 대학생활에 필요한 다양한...",http://www.ilyoseoul.co.kr/news/articleView.html?idxno=372768,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=372768,2020-03-05 09:16:00
예지 '<b>코르나</b> 19' 속 열정 (쇼케이스),"가수 예지가 4일 오후 서울 강남구 일지아트홀에서 열린 신곡 ‘HOME’(홈) 발매 쇼케이스에서 멋진 무대를 선보이고 있다. ‘HOME’은 예지가 직접 작사에 참여해 완성도를 높였으며 언제나 힘주어, 힘내어 살아가는...",https://www.sedaily.com/NewsView/1Z02I3QQWS,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=011&aid=0003704641,2020-03-04 16:43:00
"고령군, 우곡면 봉산1리, '코로나19' 방역공무원에 떡 전달",고령군 우곡면 봉산1리(이장 최송기) 마을회에서 지난 3일 <b>코르나</b>19 확산방지를 위해 최일선에서 근무하고... 최근 <b>코르나</b>19라는 국가적 재난상황의 일선현장에서 수고하는 공직자를 위로하고 조속히 사태가 진정되기를...,http://www.hidomin.com/news/articleView.html?idxno=415073,http://www.hidomin.com/news/articleView.html?idxno=415073,2020-03-04 16:42:00
고령군 우곡면 봉산1리 마을회 방역공무원 위로,우곡면 봉산1리 마을 주민들은 지난 3일 <b>코르나</b>19 확산 방지를 위해 최일선에서 근무하는 공직자를 위해 떡 67박스(200만 원 상당)를 고령군청에 전달했다. 최송기 봉산1리 이장은 “지난해 자원 재활용으로 수집한 폐비닐...,http://www.idaegu.com/newsView/idg202003040025,http://www.idaegu.com/newsView/idg202003040025,2020-03-04 13:22:00
"화성시, 1회용품 사용 규제 한시적 허용","오제홍 자원순환과장은 &quot;<b>코르나</b>19 감염증 위기 경보가 '심각' 단계로 격상됨에 따라 화성시 전지역에 경보 해제시까지 한시적으로 1회용품 사용규제를 해제하기로 했다&quot;고 밝혔다. 한편, 일회용품 규제 한시적...",http://www.m-i.kr/news/articleView.html?idxno=687724,http://www.m-i.kr/news/articleView.html?idxno=687724,2020-03-04 10:38:00
"화성시, 1회용품 사용 규제 한시적 허용",오제홍 화성시환경사업소 자원순환과장은 “<b>코르나</b>19 감염증 위기 경보가 ‘심각’ 단계로 격상됨에 따라 화성시 전지역에 경보 해제시까지 한시적으로 1회용품 사용규제를 해제하기로 했다”고 밝혔다.,https://www.asiatime.co.kr/news/newsview.php?ncode=1065574192164167,https://www.asiatime.co.kr/news/newsview.php?ncode=1065574192164167,2020-03-04 10:02:00
"대구한의대, 신입생 대학생활 안내 영상 제작","변창훈 총장은 “대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 되었으며, 앞으로도 학생들이 대학생활에 필요한 다양한...",http://www.newsway.co.kr/news/view?tp=1&ud=2020030409034241733,http://www.newsway.co.kr/news/view?tp=1&ud=2020030409034241733,2020-03-04 09:04:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작","변창훈 총장은 “대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 됐으며, 앞으로도 학생들이 대학생활에 필요한 다양한...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=284714&part_idx=300,http://www.ksmnews.co.kr/default/index_view_page.php?idx=284714&part_idx=300,2020-03-03 22:02:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작",변창훈 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소돼 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 됐다&quot;라며 &quot;앞으로도 학생들에게 필요한 다양한 정보들을...,http://www.gukjenews.com/news/articleView.html?idxno=1250840,http://www.gukjenews.com/news/articleView.html?idxno=1250840,2020-03-03 20:10:00
"화성시, 1회용품 사용 규제 한시적 허용 추진",오제홍 자원순환과장은 <b>코르나</b>19 감염증 위기 경보가 '심각' 단계로 격상됨에 따라 화성시 전 지역에 경보 해제시까지 한시적으로 1회용품 사용규제를 해제하기로 했다&quot;고 밝혔다.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1372071,http://www.enewstoday.co.kr/news/articleView.html?idxno=1372071,2020-03-03 18:15:00
"과기부, 코로나19 치료제 위한 약물 재창출 연구 지원","과기부는 <b>코르나</b>19 의료현장에서 활용이 가능하도록 임상 의사들에게 약물 재창출 연구결과를 제공할 계획이다. 최기영 장관은 &quot;코로나 19가 빠르게 확산돼 국민들의 우려가 커지고 있는 상황에서, 치료제의 신속한...",http://www.yakup.com/news/index.html?mode=view&cat=11&nid=241348,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=241348,2020-03-03 18:12:00
中 인민일보가 소개한 '코로나19 대응 면역력 향상 요령',"그러므로 개인은 막연한 두려움이나 긴장, 슬픔 등에서 벗어나 객관적인 <b>코르나</b>19 전파 상황을 충분히 숙지하고 이에 적극적으로 대처하려는 심리 상태를 가질 필요가 있다. 일상생활에서 부정적 정서를 겪고 있는...",http://www.newsquest.co.kr/news/articleView.html?idxno=75876,http://www.newsquest.co.kr/news/articleView.html?idxno=75876,2020-03-03 17:58:00
"화성시, 1회용품 사용 규제 한시적 허용",오제홍 자원순환과장은 &quot;<b>코르나</b>19 감염증 위기 경보가 ‘심각’ 단계로 격상됨에 따라 화성시 전지역에 경보 해제시까지 한시적으로 1회용품 사용규제를 해제하기로 했다”말했다.,http://www.hkbs.co.kr/news/articleView.html?idxno=558876,http://www.hkbs.co.kr/news/articleView.html?idxno=558876,2020-03-03 16:10:00
&quot;장애인 두번 울려&quot;…기부 마스크 판매 의혹 협회장 수사 촉구,충북 충주의 한 장애인협회가 신종 코로나바이러스 감염증(<b>코르나</b>19) 예방을 위해 기부받은 마스크를 약국 판매용으로 제공했다는 사실이 알려지며 비난 여론이 높아지고 있다. 3일 충주시장애인인권연대는 성명서를 내고...,https://www.news1.kr/articles/?3861321,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004499409,2020-03-03 16:07:00
"화성시, 1회용품 사용 규제 '한시적' 허용",화성시 오제홍 자원순환과장은 <b>코르나</b>19 감염증 위기 경보가 '심각' 단계로 격상됨에 따라 화성시 전지역에 경보 해제시까지 한시적으로 1회용품 사용규제를 해제하기로 했다&quot;,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=372369,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=372369,2020-03-03 15:46:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작","변창훈 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 되었으며, 앞으로도 학생들이 대학생활에 필요한 다양한...",https://news.imaeil.com/Society/2020030315361502530,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=088&aid=0000636389,2020-03-03 15:46:00
"화성시, 1회용품 사용 규제 한시적 허용",오제홍 자원순환과장은 &quot;<b>코르나</b>19 감염증 위기 경보가 '심각' 단계로 격상됨에 따라 화성시 전지역에 경보 해제시까지 한시적으로 1회용품 사용규제를 해제하기로 했다&quot;말했다.,http://www.newstown.co.kr/news/articleView.html?idxno=447931,http://www.newstown.co.kr/news/articleView.html?idxno=447931,2020-03-03 15:30:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작","변창훈 총장은 “대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 되었으며, 앞으로도 학생들이 대학생활에 필요한 다양한...",http://www.breaknews.com/715109,http://www.breaknews.com/715109,2020-03-03 15:26:00
'화성시 1회용품 사용 규제 한시적 허용',따라서 시는 이날부터 화성시 전지역 식품접객 업소에 대해 1회용품 사용 규제를 한시적으로 허용한다오제홍 자원순환과장은 “<b>코르나</b>19 감염증 위기 경보가 ‘심각’ 단계로 격상됨에 따라 화성시 전지역에 경보 해제...,http://www.asiatoday.co.kr/view.php?key=20200303010001848,http://www.asiatoday.co.kr/view.php?key=20200303010001848,2020-03-03 15:12:00
"<b>코르나</b> 19 극복하자... 울산 기업체·단체들 성금, 자원봉사 활발",울산지역 기업체와 단체들이 신종 코로나바이러스 감염증(코로나19) 극복을 위해 힘을 합치고 있다. 3일 울산시에 따르면 울산 남구 테크노산업로에 있는 삼두종합기술은 대구지역 의료진이 많은 어려움 속에서도...,http://news.kmib.co.kr/article/view.asp?arcid=0014311026&code=61122021&cp=nv,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001294789,2020-03-03 14:48:00
울산 <b>코르나</b> 19 21째 확진자 발생,울산시는 신종 코로나바이러스 감염증(코로나19) 21번째 확진자가 발생했다고 3일 밝혔다. 울산 21번째 확진자는 북구에 거주하는 56세 여성이다. 이 확진자는 지난달 15~21일까지 대구지역 확진자인 시어머니와 접촉한...,http://news.kmib.co.kr/article/view.asp?arcid=0014310958&code=61122021&cp=nv,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001294779,2020-03-03 14:33:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작",변창훈 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 됐다. 앞으로도 학생들이 대학생활에 필요한 다양한...,http://www.dhnews.co.kr/news/articleView.html?idxno=119379,http://www.dhnews.co.kr/news/articleView.html?idxno=119379,2020-03-03 13:24:00
"대구한의대, 신입생 대학생활 길라잡이 영상 제작 ‘호응’",변창훈 총장은 “대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소돼 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 됐다”며 “앞으로도 학생들이 대학생활에 필요한 다양한...,http://www.kukinews.com/news/article.html?no=756897,http://www.kukinews.com/news/article.html?no=756897,2020-03-03 12:16:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작",변창훈 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소되어 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 됐다&quot;며 &quot;앞으로도 학생들이 대학생활에 필요한 다양한...,http://www.anewsa.com/detail.php?number=2075131&thread=09r02,http://www.anewsa.com/detail.php?number=2075131&thread=09r02,2020-03-03 12:00:00
"대구한의대, 신입생 위해 대학생활 길라잡이 유튜브 영상 제작","특히, 이번 영상제작은 신입생들을 위해 미디어센터 졸업생과 재학생들이 공동으로 제작하고 있으며, 앞으로도 지속적으로 아이템을 개발해 제작할 예정이다.변창훈 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과...",//www.yeongnam.com/web/view.php?key=20200303010000447,//www.yeongnam.com/web/view.php?key=20200303010000447,2020-03-03 11:50:00
"대구한의대, 코로나19 여파… '대학생활 길라잡이 유튜브 영상' 신입생들 큰 ...","변창훈 총장은 &quot;<b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소돼 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게됐다&quot;며, &quot;앞으로도 학생들이 대학생활에 필요한 다양한 정보들을...",http://ilyo.co.kr/?ac=article_view&entry_id=363291,http://ilyo.co.kr/?ac=article_view&entry_id=363291,2020-03-03 11:40:00
"대구한의대, 신입생 대학생활 길라잡이 유튜브 영상 제작","변창훈 대구한의대 총장은 &quot;대학은 <b>코르나</b>19로 인해 입학식과 오리엔테이션 등이 취소돼 대학생활의 정보가 필요한 신입생들을 위해 대학생활 길라잡이 영상을 제작하게 됐으며, 앞으로도 학생들이 대학생활에 필요한...",http://www.veritas-a.com/news/articleView.html?idxno=314793,http://www.veritas-a.com/news/articleView.html?idxno=314793,2020-03-03 11:26:00
"과기부, 코로나19 치료제 확보 위한 연구협력 방안 논의","과기정통부는 <b>코르나</b>19 의료현장에서 활용이 가능하도록 임상 의사들에게 약물 재창출 연구결과를 제공할 계획이다. 최기영 장관은 “코로나19가 빠르게 확산되며 국민들의 우려가 커지고 있는 상황에서, 치료제의...",https://www.kpanews.co.kr/article/show.asp?idx=211339&category=E,https://www.kpanews.co.kr/article/show.asp?idx=211339&category=E,2020-03-03 10:55:00
"부여군 석성면,고객감동 민원서비스 친절 역량강화 교육","석성면은 민원응대 시 <b>코르나</b>-19 예방수칙을 준수하면서 출생·사망·전입 신고 접수와 연계한 출산장려금·양육수당·전입세대지원금 등과 원스톱 민원서비스를 제공하고, 민원인들의 무인민원 발급 안내와...",http://www.gukjenews.com/news/articleView.html?idxno=1250486,http://www.gukjenews.com/news/articleView.html?idxno=1250486,2020-03-03 10:40:00
"학교 민주주의, 학급헌법 만들어 민주주의 실천해 보세요","예년 같으면 3월이 되면 학교는 활기 넘치는 학생들로 가득해야 하지만, 올해는 <b>코르나</b> 사태로 일주일도 모자라 다시 2주를 연기했지만 아직도 확산일로에 있는 <b>코르나</b>로 학교는 아직도 방학입니다. 촛불정부가 출범 후...",http://www.newsfreezone.co.kr/news/articleView.html?idxno=218925,http://www.newsfreezone.co.kr/news/articleView.html?idxno=218925,2020-03-03 10:02:00
코로나19 대응 올바른 마스크 착용법,미세먼지를 거르는 기능이 목적이라면 1일 1회용이 맞지만 침방울을 걸러야 하는 <b>코르나</b>19의 경우는 며칠을 사용해도 효과를 볼 수 있다는 설명이다. 미세먼지마스크가 아닌 일반 방한용 면마스크도 효과가 있을까....,http://www.electimes.com/article.php?aid=1583112389195021047,http://www.electimes.com/article.php?aid=1583112389195021047,2020-03-03 09:36:00
생활서비스에도 ‘코로나 그림자’,조사시점이(2월 19일) 영남지역 <b>코르나</b>19 확산 이전이라 서비스업종의 어려움은 가중될 것으로 예상된다. 3월 업종별 경기전망은 서비스업은 전월 79.2보다 3.5p 하락한 75.7로 나타났다. 제조업은 1.6p 상승한 83.9...,http://www.knnews.co.kr/news/articleView.php?idxno=1320669,http://www.knnews.co.kr/news/articleView.php?idxno=1320669,2020-03-03 09:12:00
[여백] 왕의 평가 덕목,"이들 국가들 처럼 '중국인 입국 no!'라고 단호하게 했더라면 국민들이 <b>코르나</b>19로 하여금 고통을 겪지는 않았으리라는 아쉬움이 든다. 2일 현재 국내 코로나19 확진자가 4212명, 사망자 22명에 달하며 우리는 혹독한 대가를...",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1411978,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1411978,2020-03-03 07:10:00
기존 약물 재창출해 코로나19 치료제 개발 추진한다,과기정통부는 <b>코르나</b>19 의료현장에서 활용이 가능하도록 임상 의사들에게 약물 재창출 연구결과를 제공할 계획이다. 최기영 장관은 “코로나19가 빠르게 확산되어 국민들의 우려가 커지고 있는 상황에서 치료제의...,http://www.mdtoday.co.kr/mdtoday/index.html?no=379223,http://www.mdtoday.co.kr/mdtoday/index.html?no=379223,2020-03-03 07:02:00
"[밀착CAM] '모두의 건강 기원' 김한나, 생애 처음 무관중 경기!",모든분들이 <b>코르나</b>19를 이겨내고 건강하셨으면 좋겠습니다&quot;며 '모두의 건강'을 기원했다. 지난 달 22일 오후 '2019-2020 여자프로농구' 신한은행과 KB국민은행의 도원체육관이었다.,http://www.mbcsportsplus.com/news/?mode=view&cate=30&b_idx=99818248.000,http://sports.news.naver.com/basketball/news/read.nhn?oid=529&aid=0000041018,2020-03-03 07:00:00
"부여군 석성면, 민원서비스 역량 강화 교육","석성면은 민원응대 시 <b>코르나</b>-19 예방수칙을 준수하면서 출생·사망·전입 신고 접수와 연계한 출산장려금·양육수당·전입세대지원금 등과 원스톱 민원서비스를 제공하고, 민원인들의 무인민원 발급 안내와 어르신들의...",http://www.ccdn.co.kr/news/articleView.html?idxno=636978,http://www.ccdn.co.kr/news/articleView.html?idxno=636978,2020-03-02 20:06:00
전남 광양시 코로나19 확진 사실 12시간 은폐,감염이 빠르고 잠복기에도 전염성이 강한 <b>코르나</b>19의 특성 상 확진 직후 바로 안내 문자를 보냈어야 함에도 불구하고 정현복 시장은 정부의 매뉴얼대로 했을 뿐이라는 브리핑을 했다. 시 보건소에 의하면 이날 확진...,http://www.dtoday.co.kr/news/articleView.html?idxno=351767,http://www.dtoday.co.kr/news/articleView.html?idxno=351767,2020-03-02 17:10:00
"코로나19 위기직면 제주항공, 이스타 인수 최종 결정…&quot;선제적 대응&quot;","이어 “업황이 좋다면 모르겠지만 <b>코르나</b>19로 수요급감으로 인한 수익성 악화는 오히려 이스타항공 인수로 더 심화될 수도 있다”며 “제주항공은 이스타항공 인수를 마무리하면 중복노선 조정, 주요 시간대 슬롯에...",http://www.asiatoday.co.kr/view.php?key=20200302010001020,http://www.asiatoday.co.kr/view.php?key=20200302010001020,2020-03-02 15:18:00
"2일, 경남 코로나19 확진자 2명 추가..총 61명",많은 건물주와 임대인의 동참을 다시 한 번 간곡히 부탁드립니다.◆ 대구시와 경북도에 각각 1억 원 상당의 방역물품을 지원하겠습니다.대구시와 경북도는 <b>코르나</b>19 확진환자의 급증으로 큰 어려움을 겪고 있습니다....,http://www.anewsa.com/detail.php?number=2074401&thread=09r02,http://www.anewsa.com/detail.php?number=2074401&thread=09r02,2020-03-02 12:54:00
"부여군 석성면, 민원서비스 친절 역량강화 교육","석성면은 민원응대 시 <b>코르나</b>-19 예방수칙을 준수하면서 출생·사망·전입 신고 접수와 연계한 출산장려금·양육수당·전입세대지원금 등과 원스톱 민원서비스를 제공하고, 민원인들의 무인민원 발급 안내와 어르신들의...",http://www.chungnamilbo.com/news/articleView.html?idxno=534223,http://www.chungnamilbo.com/news/articleView.html?idxno=534223,2020-03-02 12:50:00
